id	basisOfRecord	dynamicProperties	occurrenceID	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	vitality	georeferenceVerificationStatus	occurrenceStatus	associatedMedia	associatedReferences	occurrenceRemarks	eventDate	eventTime	year	month	day	verbatimEventDate	samplingProtocol	continent	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	taxonID	scientificName	taxonRank	vernacularName
2022-06-04_Avian_基隆海域_62	HumanObservation	{heightInMeters:0, distanceInMeters:300, azimuth:X, angleWithShip:1}	2022-06-04_Avian_基隆海域_62	研海生態顧問股份有限公司	1						海上漂浮							2022-06-04	10:51	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.391417	122.082278	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_63	HumanObservation	{heightInMeters:0, distanceInMeters:500, azimuth:X, angleWithShip:11}	2022-06-04_Avian_基隆海域_63	研海生態顧問股份有限公司	1						海上漂浮							2022-06-04	10:55	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.386333	122.091361	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_64	HumanObservation	{heightInMeters:30, distanceInMeters:300, azimuth:NE, angleWithShip:1}	2022-06-04_Avian_基隆海域_64	研海生態顧問股份有限公司	1						飛行							2022-06-04	10:55	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.386333	122.091361	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_65	HumanObservation	{heightInMeters:0-5, distanceInMeters:250, azimuth:SW, angleWithShip:12}	2022-06-04_Avian_基隆海域_65	研海生態顧問股份有限公司	1						飛行							2022-06-04	11:18	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.374444	122.110444	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_66	HumanObservation	{heightInMeters:0-5, distanceInMeters:300, azimuth:E, angleWithShip:10}	2022-06-04_Avian_基隆海域_66	研海生態顧問股份有限公司	2						飛行							2022-06-04	11:21	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.371056	122.117222	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_67	HumanObservation	{heightInMeters:0-5, distanceInMeters:300, azimuth:X, angleWithShip:11}	2022-06-04_Avian_基隆海域_67	研海生態顧問股份有限公司	1						覓食							2022-06-04	11:23	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.367806	122.123083	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_68	HumanObservation	{heightInMeters:0-5, distanceInMeters:350, azimuth:X, angleWithShip:3}	2022-06-04_Avian_基隆海域_68	研海生態顧問股份有限公司	2						覓食							2022-06-04	11:28	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.360694	122.135833	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_69	HumanObservation	{heightInMeters:0-5, distanceInMeters:350, azimuth:NE, angleWithShip:1}	2022-06-04_Avian_基隆海域_69	研海生態顧問股份有限公司	3						飛行							2022-06-04	11:28	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.360694	122.135833	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_70	HumanObservation	{heightInMeters:20-50, distanceInMeters:300, azimuth:NE, angleWithShip:1}	2022-06-04_Avian_基隆海域_70	研海生態顧問股份有限公司	10						飛行							2022-06-04	11:30	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.357833	122.139917	WGS84	1	0.000001	KL_Avian_0000238	Ardeidae	family	鷺科
2022-06-04_Avian_基隆海域_71	HumanObservation	{heightInMeters:20, distanceInMeters:150, azimuth:E, angleWithShip:8}	2022-06-04_Avian_基隆海域_71	研海生態顧問股份有限公司	1						飛行							2022-06-04	11:35	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.365611	122.13175	WGS84	1	0.000001	KL_Avian_0000065	Onychoprion anaethetus	species	白眉燕鷗
2022-06-04_Avian_基隆海域_72	HumanObservation	{heightInMeters:20, distanceInMeters:50, azimuth:X, angleWithShip:2}	2022-06-04_Avian_基隆海域_72	研海生態顧問股份有限公司	1						覓食							2022-06-04	11:43	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.386917	122.116389	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_73	HumanObservation	{heightInMeters:0-5, distanceInMeters:100, azimuth:NE, angleWithShip:7}	2022-06-04_Avian_基隆海域_73	研海生態顧問股份有限公司	1						飛行							2022-06-04	11:47	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.399056	122.109111	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_74	HumanObservation	{heightInMeters:0-5, distanceInMeters:300, azimuth:NW, angleWithShip:11}	2022-06-04_Avian_基隆海域_74	研海生態顧問股份有限公司	1						飛行							2022-06-04	11:47	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.399056	122.109111	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_75	HumanObservation	{heightInMeters:0-5, distanceInMeters:300, azimuth:NW, angleWithShip:1}	2022-06-04_Avian_基隆海域_75	研海生態顧問股份有限公司	1						飛行							2022-06-04	11:57	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.416028	122.095194	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_76	HumanObservation	{heightInMeters:0-5, distanceInMeters:300, azimuth:W, angleWithShip:9}	2022-06-04_Avian_基隆海域_76	研海生態顧問股份有限公司	1						飛行							2022-06-04	12:09	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.451167	122.088556	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_77	HumanObservation	{heightInMeters:20-50, distanceInMeters:200, azimuth:X, angleWithShip:2}	2022-06-04_Avian_基隆海域_77	研海生態顧問股份有限公司	2						盤旋							2022-06-04	12:39	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.485	122.113222	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_78	HumanObservation	{heightInMeters:0-5, distanceInMeters:30, azimuth:SW, angleWithShip:2}	2022-06-04_Avian_基隆海域_78	研海生態顧問股份有限公司	1						飛行							2022-06-04	12:49	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.474306	122.088778	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_79	HumanObservation	{heightInMeters:0-5, distanceInMeters:250, azimuth:NE, angleWithShip:10}	2022-06-04_Avian_基隆海域_79	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:06	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.458222	122.032583	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_80	HumanObservation	{heightInMeters:0, distanceInMeters:100, azimuth:NE, angleWithShip:8}	2022-06-04_Avian_基隆海域_80	研海生態顧問股份有限公司	1						覓食							2022-06-04	13:06	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.458222	122.032583	WGS84	1	0.000001	KL_Avian_0000084	Sula dactylatra	species	藍臉鰹鳥
2022-06-04_Avian_基隆海域_81	HumanObservation	{heightInMeters:0-5, distanceInMeters:50, azimuth:SW, angleWithShip:9}	2022-06-04_Avian_基隆海域_81	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:09	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.455944	122.026472	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_82	HumanObservation	{heightInMeters:0-5, distanceInMeters:200, azimuth:NW, angleWithShip:1}	2022-06-04_Avian_基隆海域_82	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:09	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.455944	122.026472	WGS84	1	0.000001	KL_Avian_0000084	Sula dactylatra	species	藍臉鰹鳥
2022-06-04_Avian_基隆海域_83	HumanObservation	{heightInMeters:0-5, distanceInMeters:250, azimuth:NW, angleWithShip:1}	2022-06-04_Avian_基隆海域_83	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:11	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.453611	122.019694	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_84	HumanObservation	{heightInMeters:0-5, distanceInMeters:300, azimuth:NW, angleWithShip:1}	2022-06-04_Avian_基隆海域_84	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:11	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.453611	122.019694	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_85	HumanObservation	{heightInMeters:0-5, distanceInMeters:200, azimuth:NE, angleWithShip:1}	2022-06-04_Avian_基隆海域_85	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:15	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.449139	122.007278	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_86	HumanObservation	{heightInMeters:0-5, distanceInMeters:200, azimuth:NW, angleWithShip:1}	2022-06-04_Avian_基隆海域_86	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:22	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.443778	121.989028	WGS84	1	0.000001	KL_Avian_0000084	Sula dactylatra	species	藍臉鰹鳥
2022-06-04_Avian_基隆海域_87	HumanObservation	{heightInMeters:0-5, distanceInMeters:200, azimuth:SW, angleWithShip:1}	2022-06-04_Avian_基隆海域_87	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:23	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.443056	121.985722	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_88	HumanObservation	{heightInMeters:0-5, distanceInMeters:200, azimuth:SW, angleWithShip:10}	2022-06-04_Avian_基隆海域_88	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:23	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.443056	121.985722	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_89	HumanObservation	{heightInMeters:0-5, distanceInMeters:100, azimuth:SW, angleWithShip:1}	2022-06-04_Avian_基隆海域_89	研海生態顧問股份有限公司	4						飛行							2022-06-04	13:24	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.442528	121.983306	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_90	HumanObservation	{heightInMeters:0-5, distanceInMeters:300, azimuth:SE, angleWithShip:12}	2022-06-04_Avian_基隆海域_90	研海生態顧問股份有限公司	3						飛行							2022-06-04	13:25	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.441639	121.980028	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_91	HumanObservation	{heightInMeters:0-5, distanceInMeters:50-100, azimuth:SW, angleWithShip:9}	2022-06-04_Avian_基隆海域_91	研海生態顧問股份有限公司	8						飛行							2022-06-04	13:35	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.433583	121.954028	WGS84	1	0.000001	KL_Avian_0000073	Sterna hirundo	species	燕鷗
2022-06-04_Avian_基隆海域_92	HumanObservation	{heightInMeters:0-5, distanceInMeters:30, azimuth:NE, angleWithShip:7}	2022-06-04_Avian_基隆海域_92	研海生態顧問股份有限公司	1						飛行							2022-06-04	13:36	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.43225	121.951778	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_93	HumanObservation	{heightInMeters:NA, distanceInMeters:250, azimuth:X, angleWithShip:10}	2022-06-04_Avian_基隆海域_93	研海生態顧問股份有限公司	6						覓食							2022-06-04	13:36	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.43075	121.949611	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_94	HumanObservation	{heightInMeters:5-10, distanceInMeters:300, azimuth:NE, angleWithShip:9}	2022-06-04_Avian_基隆海域_94	研海生態顧問股份有限公司	2						飛行							2022-06-04	13:53	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.408111	121.933194	WGS84	1	0.000001	KL_Avian_0000067	Sternula albifrons	species	小燕鷗
2022-06-04_Avian_基隆海域_95	HumanObservation	{heightInMeters:0, distanceInMeters:10, azimuth:X, angleWithShip:1}	2022-06-04_Avian_基隆海域_95	研海生態顧問股份有限公司	1						停棲在其他海漂物							2022-06-04	14:03	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.388667	121.920056	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_96	HumanObservation	{heightInMeters:0-5, distanceInMeters:200, azimuth:SE, angleWithShip:11}	2022-06-04_Avian_基隆海域_96	研海生態顧問股份有限公司	1						飛行							2022-06-04	14:16	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.363028	121.90025	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_97	HumanObservation	{heightInMeters:0-5, distanceInMeters:200, azimuth:NE, angleWithShip:1}	2022-06-04_Avian_基隆海域_97	研海生態顧問股份有限公司	1						飛行							2022-06-04	14:18	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.358528	121.897278	WGS84	1	0.000001	KL_Avian_0000239	Sterninae	subfamily	燕鷗亞科
2022-06-04_Avian_基隆海域_98	HumanObservation	{heightInMeters:0-5, distanceInMeters:100, azimuth:SE, angleWithShip:1}	2022-06-04_Avian_基隆海域_98	研海生態顧問股份有限公司	1						飛行							2022-06-04	14:24	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.344361	121.889583	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_99	HumanObservation	{heightInMeters:0, distanceInMeters:250, azimuth:X, angleWithShip:1}	2022-06-04_Avian_基隆海域_99	研海生態顧問股份有限公司	1						停棲在其他海漂物							2022-06-04	14:39	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.308111	121.870389	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_100	HumanObservation	{heightInMeters:0-5, distanceInMeters:50, azimuth:NE, angleWithShip:2}	2022-06-04_Avian_基隆海域_100	研海生態顧問股份有限公司	1						飛行							2022-06-04	14:39	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.308111	121.870389	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_101	HumanObservation	{heightInMeters:0-5, distanceInMeters:300, azimuth:NW, angleWithShip:11}	2022-06-04_Avian_基隆海域_101	研海生態顧問股份有限公司	1						飛行							2022-06-04	14:45	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.290722	121.863306	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_102	HumanObservation	{heightInMeters:0-5, distanceInMeters:150, azimuth:E, angleWithShip:1}	2022-06-04_Avian_基隆海域_102	研海生態顧問股份有限公司	1						飛行							2022-06-04	14:47	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.285083	121.858806	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_103	HumanObservation	{heightInMeters:0-5, distanceInMeters:200, azimuth:NW, angleWithShip:11}	2022-06-04_Avian_基隆海域_103	研海生態顧問股份有限公司	2						飛行							2022-06-04	15:02	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.250389	121.841778	WGS84	1	0.000001	KL_Avian_0000078	Bulweria bulwerii	species	穴鳥
2022-06-04_Avian_基隆海域_104	HumanObservation	{heightInMeters:0-5, distanceInMeters:50, azimuth:SE, angleWithShip:3}	2022-06-04_Avian_基隆海域_104	研海生態顧問股份有限公司	1						飛行							2022-06-04	15:06	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.238306	121.836472	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_105	HumanObservation	{heightInMeters:0-5, distanceInMeters:300, azimuth:NW, angleWithShip:12}	2022-06-04_Avian_基隆海域_105	研海生態顧問股份有限公司	2						飛行							2022-06-04	15:08	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.234833	121.834861	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_106	HumanObservation	{heightInMeters:0-5, distanceInMeters:150, azimuth:SW, angleWithShip:10}	2022-06-04_Avian_基隆海域_106	研海生態顧問股份有限公司	1						飛行							2022-06-04	15:12	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.223889	121.8295	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-06-04_Avian_基隆海域_107	HumanObservation	{heightInMeters:20-50, distanceInMeters:200, azimuth:NW, angleWithShip:12}	2022-06-04_Avian_基隆海域_107	研海生態顧問股份有限公司	1						飛行							2022-06-04	15:31	2022	6	4	2022-06-04		Asia	Taiwan	基隆海域			25.175694	121.801139	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-07-26_Avian_基隆海域_108	HumanObservation	{heightInMeters:20, distanceInMeters:150, azimuth:W, angleWithShip:12}	2022-07-26_Avian_基隆海域_108	研海生態顧問股份有限公司	1						飛行							2022-07-26	09:39	2022	7	26	2022-07-26		Asia	Taiwan	基隆海域			25.163139	121.786083	WGS84	1	0.000001	KL_Avian_0000074	Thalasseus bergii	species	鳳頭燕鷗
2022-07-26_Avian_基隆海域_109	HumanObservation	{heightInMeters:5, distanceInMeters:5, azimuth:NW, angleWithShip:1}	2022-07-26_Avian_基隆海域_109	研海生態顧問股份有限公司	1						飛行							2022-07-26	09:42	2022	7	26	2022-07-26		Asia	Taiwan	基隆海域			25.170028	121.7925	WGS84	1	0.000001	KL_Avian_0000074	Thalasseus bergii	species	鳳頭燕鷗
2022-07-26_Avian_基隆海域_110	HumanObservation	{heightInMeters:20-50, distanceInMeters:200, azimuth:NW, angleWithShip:4}	2022-07-26_Avian_基隆海域_110	研海生態顧問股份有限公司	2						飛行							2022-07-26	09:38	2022	7	26	2022-07-26		Asia	Taiwan	基隆海域			25.160851	121.783894	WGS84	1	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2022-07-26_Avian_基隆海域_111	HumanObservation	{heightInMeters:0, distanceInMeters:300, azimuth:NA, angleWithShip:2}	2022-07-26_Avian_基隆海域_111	研海生態顧問股份有限公司	2						飛行							2022-07-26	09:47	2022	7	26	2022-07-26		Asia	Taiwan	基隆海域			25.181028	121.801167	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-07-26_Avian_基隆海域_112	HumanObservation	{heightInMeters:0, distanceInMeters:500, azimuth:NA, angleWithShip:12}	2022-07-26_Avian_基隆海域_112	研海生態顧問股份有限公司	1						海上漂浮							2022-07-26	09:47	2022	7	26	2022-07-26		Asia	Taiwan	基隆海域			25.181028	121.801167	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-07-26_Avian_基隆海域_113	HumanObservation	{heightInMeters:0, distanceInMeters:1000, azimuth:NE, angleWithShip:12}	2022-07-26_Avian_基隆海域_113	研海生態顧問股份有限公司	1						飛行							2022-07-26	09:49	2022	7	26	2022-07-26		Asia	Taiwan	基隆海域			25.184417	121.804111	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
2022-07-26_Avian_基隆海域_114	HumanObservation	{heightInMeters:10, distanceInMeters:300, azimuth:N, angleWithShip:12}	2022-07-26_Avian_基隆海域_114	研海生態顧問股份有限公司	1						飛行							2022-07-26	09:50	2022	7	26	2022-07-26		Asia	Taiwan	基隆海域			25.186639	121.806083	WGS84	1	0.000001	KL_Avian_0000085	Sula leucogaster	species	白腹鰹鳥
