taxonID,scientificName,taxonRank,vernacularName,kingdom,phylum,class,order,family,genus,acceptedNameUsage
KL_Insect_0000261,Plagiolepis,genus,斜山蟻屬,,,,,,,
KL_Insect_0000264,Tomosvaryella,genus,刀蠅屬,,,,,,,
KL_Insect_0000266,Chironomidae,family,搖蚊科,,,,,,,
KL_Insect_0000269,Melapia kishidai,species,三角斑裳蛾,,,,,,,
KL_Insect_0000270,Mocis undata,species,毛脛裳蛾,,,,,,,
KL_Insect_0000271,Asota caricae,species,一點擬燈蛾,,,,,,,
KL_Insect_0000272,Cnaphalocrocis medinalis,species,瘤野螟,,,,,,,
KL_Insect_0000273,Harpalus,genus,婪步甲屬,,,,,,,
KL_Insect_0000275,Acrida,genus,劍角蝗屬,,,,,,,
KL_Insect_0000283,Diniella,genus,赤喉長蝽屬,,,,,,,
KL_Insect_0000284,Stirellus,genus,矛葉蟬屬,,,,,,,
KL_Insect_0000286,Pompilidae,family,蛛蜂科,,,,,,,
KL_Insect_0000288,Tapinoma melanogaster,species,黑頭慌蟻,,,,,,,
KL_Insect_0000289,Xyphon,genus,尖頭葉蟬,,,,,,,
KL_Insect_0000290,Popillia taiwana,species,台灣豆金龜,,,,,,,
KL_Insect_0000291,Schizaspidia,genus,角胸蟻小蜂,,,,,,,
KL_Insect_0000292,Discomyza,genus,渚蠅,,,,,,,
KL_Insect_0000293,Pieris rapae,species,白粉蝶,,,,,,,
KL_Insect_0000294,Pseudozizeeria maha,species,藍灰蝶,,,,,,,
KL_Insect_0000295,Gigantothrips,genus,瘦管薊馬,,,,,,,
KL_Insect_0000296,Megachile,genus,切葉蜂屬,,,,,,,
KL_Insect_0000297,Paragus crenulatus,species,澳亞蚜蠅,,,,,,,
KL_Insect_0000298,Scymnus fuscatus,genus,棕色毛瓢蟲,,,,,,,
KL_Insect_0000299,Nitidulidae,family,出尾蟲科,,,,,,,
KL_Insect_0000300,Synclisis kawaii,species,三齒蟻蛉,,,,,,,
KL_Insect_0000301,Anax,genus,偉蜓屬,,,,,,,
KL_Insect_0000302,Agrius convolvuli,species,白薯天蛾,,,,,,,
KL_Insect_0000303,Hydrophilidae,family,牙蟲科,,,,,,,
KL_Insect_0000304,Xanthopimpla,genus,黑點瘤姬蜂屬,,,,,,,
KL_Insect_0000305,Mesovelia horvathi,species,日本水椿象,,,,,,,
KL_Insect_0000306,Paraplea frontalis,species,高額鄰固蝽,,,,,,,
KL_Insect_0000307,Syrphidae,family,食蚜蠅科,,,,,,,
KL_Insect_0000308,Eublemma cochylioides,species,涓獵裳蛾,,,,,,,
KL_Insect_0000309,Cletus punctiger,species,稻棘緣蝽,,,,,,,
KL_Insect_0000310,Gonocephalum coenosum,species,角肩潛砂蟲,,,,,,,
KL_Reptile_0000001,Gekko hokouensis,species,鉛山壁虎,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko, 
KL_Reptile_0000002,Laticauda semifasciata,species,闊帶青斑海蛇,,,,,,, 
KL_Reptile_0000003,Dermochelys coriacea,species,革龜,,,,,,, 
KL_Reptile_0000004,Chelonia mydas,species,綠蠵龜,,,,,,, 
KL_Reptile_0000005,Chelonia,genus,海龜屬,,,,,,,
KL_Plant_0000001,Cyrtomium falcatum,species,全緣貫眾蕨,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Cyrtomium, 
KL_Plant_0000002,Pteris fauriei var. fauriei,variety,傅氏鳳尾蕨,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,
KL_Plant_0000003,Haplopteris anguste-elongata,species,姬書帶蕨,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Haplopteris, 
KL_Plant_0000004,Odontosoria biflora,species,闊片烏蕨,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Lindsaeaceae,Odontosoria, 
KL_Plant_0000005,Nephrolepis biserrata,species,長葉腎蕨,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Nephrolepidaceae,Nephrolepis, 
KL_Plant_0000006,Tetragonia tetragonoides,species,番杏,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Tetragonia, 
KL_Plant_0000007,Sagina japonica,species,瓜槌草,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina, 
KL_Plant_0000008,Morus australis,species,小葉桑,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Broussonetia, 
KL_Plant_0000009,Persicaria chinensis,species,火炭母草,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria, 
KL_Plant_0000010,Rumex crispus,species,羊蹄,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex, 
KL_Plant_0000011,Cocculus orbiculatus,species,木防己,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cocculus, 
KL_Plant_0000012,Boerhavia diffusa,species,黃細心,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Boerhavia, 
KL_Plant_0000013,Boerhavia glabrata,species,光果黃細心,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Boerhavia, 
KL_Plant_0000014,Portulaca oleracea,species,馬齒莧,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,Portulaca, 
KL_Plant_0000015,Portulaca pilosa,species,毛馬齒莧,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,Portulaca, 
KL_Plant_0000016,Chenopodium acuminatum,species,變葉藜,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Chenopodium, 
KL_Plant_0000017,Chenopodium ambrosioides,species,臭莧,,,,,,,Chenopodium ambrosioides L.
KL_Plant_0000018,Suaeda maritima,species,裸花鹼蓬,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Suaeda,Suaeda maritima (L.) Dum.
KL_Plant_0000019,Sedum formosanum,species,台灣佛甲草（石板菜）,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum, 
KL_Plant_0000020,Oxalis corniculata,species,酢漿草,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis, 
KL_Plant_0000021,Centella asiatica,species,雷公根,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Centella, 
KL_Plant_0000022,Pittosporum tobira,species,海桐,Plantae,Tracheophyta,Magnoliopsida,Apiales,Pittosporaceae,Pittosporum, 
KL_Plant_0000023,Lysimachia mauritiana,species,茅毛珍珠菜,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia, 
KL_Plant_0000024,Hedyotis strigulosa,species,脈耳草,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis, 
KL_Plant_0000025,Morinda umbellata,species,繖花藤,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Morinda, 
KL_Plant_0000026,Cuscuta australis,species,菟絲子,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta, 
KL_Plant_0000027,Dichondra micrantha,species,馬蹄金,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Dichondra, 
KL_Plant_0000028,Ipomoea obscura,species,馬鞍藤,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea, 
KL_Plant_0000029,Callicarpa japonica,species,朝鮮紫珠,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Callicarpa, 
KL_Plant_0000030,Leonurus japonicus,species,益母草,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Leonurus, 
KL_Plant_0000031,Leucas mollissima,species,白花草,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Leucas, 
KL_Plant_0000032,Corydalis racemosa,species,小花黃堇,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Corydalis, 
KL_Plant_0000033,Corydalis koidzumiana,species,密花黃堇,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Corydalis, 
KL_Plant_0000034,Scaevola sericea,species,草海桐,Plantae,Tracheophyta,Magnoliopsida,Asterales,Goodeniaceae,Scaevola, 
KL_Plant_0000035,Artemisia capillaris,species,茵陳蒿,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia, 
KL_Plant_0000036,Bidens pilosa,species,大花咸豐草,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens, 
KL_Plant_0000037,Conyza bonariensis,species,美洲假蓬,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron, 
KL_Plant_0000038,Conyza canadensis,species,加拿大蓬,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron, 
KL_Plant_0000039,Conyza sumatrensis,species,野茼蒿,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Conyza, 
KL_Plant_0000040,Crossostephium chinense,species,蘄艾,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crossostephium, 
KL_Plant_0000041,Emilia sonchifolia,species,紫背草,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Emilia, 
KL_Plant_0000042,Erigeron bonariensis,species,野塘蒿,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron, 
KL_Plant_0000043,Gnaphalium affine,species,鼠麴草,,,,,,, 
KL_Plant_0000044,Gnaphalium calviceps,species,直莖鼠麴草,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gamochaeta, 
KL_Plant_0000045,Gnaphalium purpureum,species,鼠麴舅,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gamochaeta, 
KL_Plant_0000046,Lactuca sororia,species,山萵苣,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Paraprenanthes, 
KL_Plant_0000047,Pterocypsela formosana,species,台灣山萵苣,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca, 
KL_Plant_0000048,Sonchus oleraceus,species,苦滇菜,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus, 
KL_Plant_0000049,Wedelia biflora,species,雙花蟛蜞菊,,,,,,, 
KL_Plant_0000050,Wedelia prostrata var. prostrata,variety,天蓬草舅,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Melanthera, 
KL_Plant_0000051,Wedelia prostrata var. robusta Makino,variety,大天蓬草舅,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Melanthera, 
KL_Plant_0000052,Youngia japonica,species,黃鵪菜,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Youngia, 
KL_Plant_0000053,Oenothera laciniata,species,裂葉月見草,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera, 
KL_Plant_0000054,Raphanus sativus,species,濱蘿蔔,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus, 
KL_Plant_0000055,Canavalia rosea,species,濱刀豆,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Canavalia, 
KL_Plant_0000056,Vigna marina,species,濱豇豆,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vigna, 
KL_Plant_0000057,Pilea peploides,species,齒葉矮冷水麻,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pilea, 
KL_Plant_0000058,Commelina communis,species,鴨跖草,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Commelina, 
KL_Plant_0000059,Commelina diffusa,species,竹仔菜,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Commelina, 
KL_Plant_0000060,Carex breviculmis,species,短莖宿柱薹,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex, 
KL_Plant_0000061,Cyperus polystachyos,species,多柱扁莎,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus, 
KL_Plant_0000062,Fimbristylis cymosa,species,乾溝飄拂草,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Fimbristylis, 
KL_Plant_0000063,Fimbristylis dichotoma,species,竹子飄拂草,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Fimbristylis, 
KL_Plant_0000064,Cyperus serotinus,species,水莎草,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus serotinus Rottb.
KL_Plant_0000065,Kyllinga brevifolia,species,短葉水蜈蚣,,,,,,, 
KL_Plant_0000066,Brachiaria villosa,species,毛臂形草,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Urochloa, 
KL_Plant_0000067,Cynodon dactylon,species,狗牙根,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon, 
KL_Plant_0000068,Digitaria fauriei,species,佛歐里馬唐,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria,Digitaria fauriei Ohwi
KL_Plant_0000069,Digitaria ciliaris,species,升馬唐,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria, 
KL_Plant_0000070,Digitaria henryi,species,亨利馬唐,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria, 
KL_Plant_0000071,Digitaria magna,species,大絨馬唐,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria, 
KL_Plant_0000072,Digitaria mollicoma,species,絨馬唐,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria, 
KL_Plant_0000073,Digitaria sanguinalis,species,馬唐,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria, 
KL_Plant_0000074,Digitaria sericea,species,絹毛馬唐,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria, 
KL_Plant_0000075,Imperata cylindrica var. major,variety,白茅,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Imperata, 
KL_Plant_0000076,Paspalum dilatatum,species,毛花雀稗,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum, 
KL_Plant_0000077,Paspalum distichum,species,雙穗雀稗,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum, 
KL_Plant_0000078,Paspalum orbiculare,species,圓果雀稗,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum, 
KL_Plant_0000079,Paspalum scrobiculatum,species,鴨姆草,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum, 
KL_Plant_0000080,Paspalum vaginatum,species,海雀稗,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum, 
KL_Plant_0000081,Pennisetum alopecuroides,species,狼尾草,,,,,,, 
KL_Plant_0000082,Eleusine indica,species,牛筋草,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Eleusine, 
KL_Plant_0000083,Setaria geniculata,species,莠狗尾草,,,,,,, 
KL_Plant_0000084,Setaria viridis,species,狗尾草,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Setaria, 
KL_Plant_0000085,Lepturus repens,species,細穗草,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lepturus, 
KL_Plant_0000086,Zoysia japonica,species,日本芝,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zoysia, 
KL_Plant_0000087,Zoysia sinica,species,中華結縷草,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zoysia, 
KL_Plant_0000088,Zoysia tenuifolia,species,高麗芝,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zoysia, 
KL_Plant_0000089,Lycianthes biflora,species,雙花龍葵,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycianthes, 
KL_Plant_0000090,Terminalia catappa,species,欖仁,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia, 
KL_Plant_0000091,Pemphis acidula,species,水芫花,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Pemphis, 
KL_Plant_0000092,Wedelia prostrata,species,天蓬草舅,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Melanthera, 
KL_Plant_0000093,Plantago virginica,species,毛車前草,,,,,,,
KL_Plant_0000094,Smilax china,species,菝葜,,,,,,,
