taxonID,occurrenceID,eventDate,year,month,day,eventTime,basisOfRecord,continent,country,locality,samplingProtocol,scientificName,taxonRank,vernacularName,individualCount,organismQuantityType,organismQuantity,georeferenceVerificationStatus,geodeticDatum,decimalLongitude,decimalLatitude,coordinatePrecision,coordinateUncertaintyInMeters,recordedBy,lifeStage,reproductiveCondition,behavior,occurrenceRemarks,associatedMedia,associatedReferences,dynamicProperties,verbatimEventDate,minimumDepthInMeters,maximumDepthInMeters
KL_Avian_0000111,1994-00-00_Avian_棉花嶼_000088,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Accipiter soloensis,species,赤腹鷹,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000115,1994-00-00_Avian_棉花嶼_000089,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Buteo japonicus,species,東方鵟,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000120,1994-00-00_Avian_棉花嶼_000090,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Halcyon coromanda,species,赤翡翠,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000126,1994-00-00_Avian_棉花嶼_000091,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Falco peregrinus,species,遊隼,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000133,1994-00-00_Avian_棉花嶼_000092,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Terpsiphone atrocaudata,species,紫綬帶,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000072,1994-00-00_Avian_棉花嶼_000076,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Sterna sumatrana,species,蒼燕鷗,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000138,1994-00-00_Avian_棉花嶼_000094,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Alauda arvensis,species,歐亞雲雀,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000143,1994-00-00_Avian_棉花嶼_000095,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Acrocephalus orientalis,species,東方大葦鶯,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000147,1994-00-00_Avian_棉花嶼_000096,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Riparia chinensis,species,棕沙燕,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000085,1994-00-00_Avian_彭佳嶼_000002,1994,1994,0,0,,HumanObservation,Asia,Taiwan,彭佳嶼,,Sula leucogaster,species,白腹鰹鳥,1,,,,WGS84,122.078981,25.628489,1e-06,800.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000082,1994-00-00_Avian_棉花嶼_000080,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Fregata ariel,species,白斑軍艦鳥,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000079,1994-00-00_Avian_棉花嶼_000079,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Calonectris leucomelas,species,大水薙鳥,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000149,1994-00-00_Avian_棉花嶼_000097,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Hirundo rustica,species,家燕,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000160,1994-00-00_Avian_棉花嶼_000099,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Phylloscopus,genus,極北柳鶯複合群,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000177,1994-00-00_Avian_棉花嶼_000101,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Turdus mandarinus,species,中國黑鶇,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000180,1994-00-00_Avian_棉花嶼_000102,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Turdus obscurus,species,白眉鶇,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000194,1994-00-00_Avian_棉花嶼_000103,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Calliope calliope,species,野鴝,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000203,1994-00-00_Avian_棉花嶼_000104,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Monticola solitarius,species,藍磯鶇,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000206,1994-00-00_Avian_棉花嶼_000105,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Passer montanus,species,麻雀,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000207,1994-00-00_Avian_棉花嶼_000106,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Motacilla cinerea,species,灰鶺鴒,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000208,1994-00-00_Avian_棉花嶼_000107,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Motacilla tschutschensis,species,東方黃鶺鴒,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000175,1994-00-00_Avian_棉花嶼_000100,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Acridotheres cristatellus,species,八哥,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000211,1994-00-00_Avian_棉花嶼_000108,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Anthus richardi,species,大花鷚,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000216,1994-00-00_Avian_棉花嶼_000110,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Anthus spinoletta,species,水鷚,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000229,1994-00-00_Avian_棉花嶼_000111,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Emberiza aureola,species,金鵐,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000234,1994-00-00_Avian_棉花嶼_000112,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Emberiza rutila,species,鏽鵐,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000074,1994-00-00_Avian_花瓶嶼_000002,1994,1994,0,0,,HumanObservation,Asia,Taiwan,花瓶嶼,,Thalasseus bergii,species,鳳頭燕鷗,1,,,,WGS84,121.946377,25.424142,1e-06,80.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000085,1994-00-00_Avian_花瓶嶼_000003,1994,1994,0,0,,HumanObservation,Asia,Taiwan,花瓶嶼,,Sula leucogaster,species,白腹鰹鳥,1,,,,WGS84,121.946377,25.424142,1e-06,80.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000126,1994-00-00_Avian_花瓶嶼_000004,1994,1994,0,0,,HumanObservation,Asia,Taiwan,花瓶嶼,,Falco peregrinus,species,遊隼,1,,,,WGS84,121.946377,25.424142,1e-06,80.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000064,1994-00-00_Avian_彭佳嶼_000001,1994,1994,0,0,,HumanObservation,Asia,Taiwan,彭佳嶼,,Anous stolidus,species,玄燕鷗,1,,,,WGS84,122.078981,25.628489,1e-06,800.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000213,1994-00-00_Avian_棉花嶼_000109,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Anthus hodgsoni,species,樹鷚,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000150,1994-00-00_Avian_棉花嶼_000098,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Hirundo tahitica,species,洋燕,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000096,1994-00-00_Avian_彭佳嶼_000003,1994,1994,0,0,,HumanObservation,Asia,Taiwan,彭佳嶼,,Egretta garzetta,species,小白鷺,1,,,,WGS84,122.078981,25.628489,1e-06,800.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000135,1994-00-00_Avian_棉花嶼_000093,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Lanius cristatus,species,紅尾伯勞,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000027,1994-00-00_棉花嶼_植物_全島_0018,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Dichondra micrantha,species,馬蹄金,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000012,1994-00-00_Avian_棉花嶼_000002,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Streptopelia orientalis,species,金背鳩,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000088,1994-00-00_棉花嶼_植物_全島_0036,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Zoysia tenuifolia,species,高麗芝,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000086,1994-00-00_棉花嶼_植物_全島_0035,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Zoysia japonica,species,日本芝,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000085,1994-00-00_棉花嶼_植物_全島_0034,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Lepturus repens,species,細穗草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000084,1994-00-00_棉花嶼_植物_全島_0033,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Setaria viridis,species,狗尾草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000165,1994-00-00_Avian_彭佳嶼_000005,1994,1994,0,0,,HumanObservation,Asia,Taiwan,彭佳嶼,,Horornis,genus,短翅樹鶯複合群,1,,,,WGS84,122.078981,25.628489,1e-06,800.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000082,1994-00-00_棉花嶼_植物_全島_0031,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Eleusine indica,species,牛筋草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000072,1994-00-00_棉花嶼_植物_全島_0030,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Digitaria mollicoma,species,絨馬唐,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000068,1994-00-00_棉花嶼_植物_全島_0029,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Digitaria fauriei,species,佛歐里馬唐,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000066,1994-00-00_棉花嶼_植物_全島_0028,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Brachiaria villosa,species,毛臂形草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000064,1994-00-00_棉花嶼_植物_全島_0027,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Cyperus serotinus,species,水莎草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000062,1994-00-00_棉花嶼_植物_全島_0026,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Fimbristylis cymosa,species,乾溝飄拂草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000045,1994-00-00_棉花嶼_植物_全島_0025,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Gnaphalium purpureum,species,鼠麴舅,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000043,1994-00-00_棉花嶼_植物_全島_0024,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Gnaphalium affine,species,鼠麴草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000041,1994-00-00_棉花嶼_植物_全島_0023,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Emilia sonchifolia,species,紫背草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000150,1994-00-00_Avian_彭佳嶼_000004,1994,1994,0,0,,HumanObservation,Asia,Taiwan,彭佳嶼,,Hirundo tahitica,species,洋燕,1,,,,WGS84,122.078981,25.628489,1e-06,800.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000074,1994-00-00_Avian_棉花嶼_000078,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Thalasseus bergii,species,鳳頭燕鷗,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000203,1994-00-00_Avian_彭佳嶼_000007,1994,1994,0,0,,HumanObservation,Asia,Taiwan,彭佳嶼,,Monticola solitarius,species,藍磯鶇,1,,,,WGS84,122.078981,25.628489,1e-06,800.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Avian_0000175,1994-00-00_Avian_彭佳嶼_000006,1994,1994,0,0,,HumanObservation,Asia,Taiwan,彭佳嶼,,Acridotheres cristatellus,species,八哥,1,,,,WGS84,122.078981,25.628489,1e-06,800.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000083,1994-00-00_棉花嶼_植物_全島_0032,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Setaria geniculata,species,莠狗尾草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000034,1994-00-00_棉花嶼_植物_全島_0021,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Scaevola sericea,species,草海桐,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000024,1994-00-00_棉花嶼_植物_全島_0017,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Hedyotis strigulosa,species,脈耳草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000023,1994-00-00_棉花嶼_植物_全島_0016,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Lysimachia mauritiana,species,茅毛珍珠菜,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000040,1994-00-00_棉花嶼_植物_全島_0022,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Crossostephium chinense,species,蘄艾,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000020,1994-00-00_棉花嶼_植物_全島_0014,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Oxalis corniculata,species,酢漿草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000019,1994-00-00_棉花嶼_植物_全島_0013,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Sedum formosanum,species,台灣佛甲草（石板菜）,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000018,1994-00-00_棉花嶼_植物_全島_0012,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Suaeda maritima,species,裸花鹼蓬,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000028,1994-00-00_棉花嶼_植物_全島_0019,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Ipomoea obscura,species,馬鞍藤,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000017,1994-00-00_棉花嶼_植物_全島_0011,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Chenopodium ambrosioides,species,臭莧,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000021,1994-00-00_棉花嶼_植物_全島_0015,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Centella asiatica,species,雷公根,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000014,1994-00-00_棉花嶼_植物_全島_0008,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Portulaca oleracea,species,馬齒莧,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000012,1994-00-00_棉花嶼_植物_全島_0007,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Boerhavia diffusa,species,黃細心,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000010,1994-00-00_棉花嶼_植物_全島_0006,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Rumex crispus,species,羊蹄,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000009,1994-00-00_棉花嶼_植物_全島_0005,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Persicaria chinensis,species,火炭母草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000007,1994-00-00_棉花嶼_植物_全島_0004,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Sagina japonica,species,瓜槌草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000006,1994-00-00_棉花嶼_植物_全島_0003,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Tetragonia tetragonoides,species,番杏,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000016,1994-00-00_棉花嶼_植物_全島_0010,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Chenopodium acuminatum,species,變葉藜,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000030,1994-00-00_棉花嶼_植物_全島_0020,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Leonurus japonicus,species,益母草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000015,1994-00-00_棉花嶼_植物_全島_0009,1994,1994,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Portulaca pilosa,species,毛馬齒莧,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1994-00-00,,
KL_Plant_0000023,1997-00-00_棉花嶼_植物_全島_0050,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Lysimachia mauritiana,species,茅毛珍珠菜,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000046,1997-00-00_棉花嶼_植物_全島_0062,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Lactuca sororia,species,山萵苣,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000026,1997-00-00_棉花嶼_植物_全島_0052,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Cuscuta australis,species,菟絲子,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000027,1997-00-00_棉花嶼_植物_全島_0053,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Dichondra micrantha,species,馬蹄金,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000028,1997-00-00_棉花嶼_植物_全島_0054,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Ipomoea obscura,species,馬鞍藤,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000030,1997-00-00_棉花嶼_植物_全島_0055,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Leonurus japonicus,species,益母草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000019,1997-00-00_棉花嶼_植物_全島_0047,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Sedum formosanum,species,台灣佛甲草（石板菜）,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000040,1997-00-00_棉花嶼_植物_全島_0057,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Crossostephium chinense,species,蘄艾,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000041,1997-00-00_棉花嶼_植物_全島_0058,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Emilia sonchifolia,species,紫背草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000042,1997-00-00_棉花嶼_植物_全島_0059,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Erigeron bonariensis,species,野塘蒿,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000043,1997-00-00_棉花嶼_植物_全島_0060,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Gnaphalium affine,species,鼠麴草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000045,1997-00-00_棉花嶼_植物_全島_0061,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Gnaphalium purpureum,species,鼠麴舅,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000021,1997-00-00_棉花嶼_植物_全島_0049,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Centella asiatica,species,雷公根,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000031,1997-00-00_棉花嶼_植物_全島_0056,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Leucas mollissima,species,白花草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000020,1997-00-00_棉花嶼_植物_全島_0048,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Oxalis corniculata,species,酢漿草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000009,1997-00-00_棉花嶼_植物_全島_0041,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Persicaria chinensis,species,火炭母草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000088,1997-00-00_棉花嶼_植物_全島_0066,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Zoysia tenuifolia,species,高麗芝,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
KL_Plant_0000024,1997-00-00_棉花嶼_植物_全島_0051,1997,1997,0,0,,HumanObservation,Asia,Taiwan,棉花嶼,,Hedyotis strigulosa,species,脈耳草,,,,,WGS84,122.105349,25.484834,1e-06,400.0,社團法人基隆市野鳥學會,,,,,,,,1997-00-00,,
