taxonID,occurrenceID,eventDate,year,month,day,eventTime,basisOfRecord,continent,country,locality,samplingProtocol,scientificName,taxonRank,vernacularName,individualCount,georeferenceVerificationStatus,geodeticDatum,decimalLongitude,decimalLatitude,coordinatePrecision,coordinateUncertaintyInMeters,recordedBy,sex,lifeStage,reproductiveCondition,behavior,vitality,occurrenceStatus,occurrenceRemarks,associatedMedia,associatedReferences,dynamicProperties,verbatimEventDate,minimumDepthInMeters,maximumDepthInMeters
KL_Fish_0000082,2020-00-00_Fish_浮潛_0020,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Thalassoma lutescens,species,胸斑錦魚/黃衣錦魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000087,2020-00-00_Fish_浮潛_0021,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Pseudolabrus sieboldi,species,西氏擬隆頭魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000090,2020-00-00_Fish_浮潛_0022,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Lutjanus stellatus,species,白星笛鯛,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000091,2020-00-00_Fish_浮潛_0023,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Oplegnathus punctatus,species,斑石鯛,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000092,2020-00-00_Fish_浮潛_0024,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Oplegnathus fasciatus,species,條石鯛,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000094,2020-00-00_Fish_浮潛_0025,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Acanthurus lineatus,species,線紋刺尾鯛,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000095,2020-00-00_Fish_浮潛_0026,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Acanthurus olivaceus,species,一字刺尾鯛,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000097,2020-00-00_Fish_浮潛_0027,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Acanthurus triostegus,species,綠刺尾鯛,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000099,2020-00-00_Fish_浮潛_0028,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Acanthurus xanthopterus,species,黃鰭刺尾鯛,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000105,2020-00-00_Fish_浮潛_0029,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000108,2020-00-00_Fish_浮潛_0030,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Chaetodon ephippium,species,鞍斑蝴蝶魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000110,2020-00-00_Fish_浮潛_0031,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Chaetodon auripes,species,耳帶蝴蝶魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000111,2020-00-00_Fish_浮潛_0032,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Chaetodon auriga,species,揚旛蝴蝶魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000118,2020-00-00_Fish_浮潛_0033,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Chaetodon melannotus,species,黑背蝴蝶魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000128,2020-00-00_Fish_浮潛_0034,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Caranx sexfasciatus,species,六帶鰺,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000133,2020-00-00_Fish_浮潛_0035,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Pomacanthus imperator,species,條紋蓋刺魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000134,2020-00-00_Fish_浮潛_0036,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Pomacanthus semicirculatus,species,疊波蓋刺魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000135,2020-00-00_Fish_浮潛_0037,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Etrumeus micropus,species,小鱗脂眼鯡,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000137,2020-00-00_Fish_浮潛_0038,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Epinephelus,genus,(混種)石斑屬,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000142,2020-00-00_Fish_浮潛_0039,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Kyphosus vaigiensis,species,低鰭舵魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000147,2020-00-00_Fish_浮潛_0040,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Parupeneus multifasciatus,species,多帶海緋鯉,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000157,2020-00-00_Fish_浮潛_0041,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Kuhlia mugil,species,鯔形湯鯉,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000162,2020-00-00_Fish_浮潛_0042,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Scorpaenopsis,genus,擬鮋屬,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000166,2020-00-00_Fish_浮潛_0043,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Bathygobius cocosensis,species,椰子深鰕虎,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000184,2020-00-00_Fish_浮潛_0044,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Zanclus cornutus,species,角蝶魚,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000194,2020-00-00_Fish_浮潛_0045,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Ostracion cubicus,species,粒突箱魨,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000195,2020-00-00_Fish_浮潛_0046,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,,Diodon holocanthus,species,六斑二齒魨,1,,WGS84,122.105349,25.484834,0.000001,600,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00,,
KL_Fish_0000203,2023-00-00_Fish_Baited Remote Underwater Video_0559,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Acanthuridae,family,刺尾鯛科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000095,2023-00-00_Fish_Baited Remote Underwater Video_0630,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Acanthurus olivaceus,species,一字刺尾鯛,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000218,2023-00-00_Fish_Baited Remote Underwater Video_0642,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Arothron hispidus,species,紋腹叉鼻魨,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000008,2023-00-00_Fish_Baited Remote Underwater Video_0654,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Aulostomus chinensis,species,中華管口魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000200,2023-00-00_Fish_Baited Remote Underwater Video_0656,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Balistidae,family,鱗魨科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000206,2023-00-00_Fish_Baited Remote Underwater Video_0663,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Carangidae,family,鰺科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000129,2023-00-00_Fish_Baited Remote Underwater Video_0666,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Caranx melampygus,species,藍鰭鰺,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000213,2023-00-00_Fish_Baited Remote Underwater Video_0667,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Carcharhinidae,family,真鯊科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000136,2023-00-00_Fish_Baited Remote Underwater Video_0668,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Cephalopholis urodeta,species,尾紋九刺鮨,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000111,2023-00-00_Fish_Baited Remote Underwater Video_0676,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Chaetodon auriga,species,揚旛蝴蝶魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000110,2023-00-00_Fish_Baited Remote Underwater Video_0684,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Chaetodon auripes,species,耳帶蝴蝶魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000116,2023-00-00_Fish_Baited Remote Underwater Video_0696,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Chaetodon citrinellus,species,胡麻斑蝴蝶魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000117,2023-00-00_Fish_Baited Remote Underwater Video_0706,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Chaetodon kleinii,species,克氏蝴蝶魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000216,2023-00-00_Fish_Baited Remote Underwater Video_0707,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Chaetodon lineolatus,species,紋身蝴蝶魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000112,2023-00-00_Fish_Baited Remote Underwater Video_0720,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Chaetodon nippon,species,日本蝴蝶魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000115,2023-00-00_Fish_Baited Remote Underwater Video_0723,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Chaetodon speculum,species,鏡斑蝴蝶魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000121,2023-00-00_Fish_Baited Remote Underwater Video_0730,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Chaetodon trifascialis,species,川紋蝴蝶魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000217,2023-00-00_Fish_Baited Remote Underwater Video_0808,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Coradion altivelis,species,褐帶少女魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000054,2023-00-00_Fish_Baited Remote Underwater Video_0811,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Coris aygula,species,紅喉盔魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000028,2023-00-00_Fish_Baited Remote Underwater Video_0840,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Dascyllus trimaculatus,species,三斑圓雀鯛,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000195,2023-00-00_Fish_Baited Remote Underwater Video_0846,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Diodon holocanthus,species,六斑二齒魨,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000215,2023-00-00_Fish_Baited Remote Underwater Video_0883,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Elagatis bipinnulata,species,雙帶鰺,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000043,2023-00-00_Fish_Baited Remote Underwater Video_0889,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Fistularia commersonii,species,康氏馬鞭魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000236,2023-00-00_Fish_Baited Remote Underwater Video_0890,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Fistulariidae,family,馬鞭魚科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000007,2023-00-00_Fish_Baited Remote Underwater Video_0893,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Gymnothorax,genus,裸胸鯙屬,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000220,2023-00-00_Fish_Baited Remote Underwater Video_0930,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Kyphosidae,family,舵魚科 (鿳科),1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000238,2023-00-00_Fish_Baited Remote Underwater Video_0934,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Labridae,family,隆頭魚科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000066,2023-00-00_Fish_Baited Remote Underwater Video_0943,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Labroides dimidiatus,species,裂唇魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000188,2023-00-00_Fish_Baited Remote Underwater Video_0994,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Melichthys vidua,species,黑邊角鱗魨,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000239,2023-00-00_Fish_Baited Remote Underwater Video_0999,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Muraenidae,family,鯙科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000102,2023-00-00_Fish_Baited Remote Underwater Video_1002,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Naso brevirostris,species,短吻鼻魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000104,2023-00-00_Fish_Baited Remote Underwater Video_1006,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Naso lituratus,species,黑背鼻魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000221,2023-00-00_Fish_Baited Remote Underwater Video_1010,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Ostraciidae,family,箱魨科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000147,2023-00-00_Fish_Baited Remote Underwater Video_1029,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Parupeneus multifasciatus,species,多帶海緋鯉,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000240,2023-00-00_Fish_Baited Remote Underwater Video_1043,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Pomacentridae,family,雀鯛科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000105,2023-00-00_Fish_Baited Remote Underwater Video_2236,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000088,2023-00-00_Fish_Baited Remote Underwater Video_2239,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Pseudolabrus eoethinus,species,紅頸擬隆頭魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000241,2023-00-00_Fish_Baited Remote Underwater Video_2242,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Scaridae,family,鸚哥魚科,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000069,2023-00-00_Fish_Baited Remote Underwater Video_2245,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Scarus ghobban,species,藍點鸚哥魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000131,2023-00-00_Fish_Baited Remote Underwater Video_2270,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Seriola dumerili,species,紅甘鰺,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000082,2023-00-00_Fish_Baited Remote Underwater Video_2574,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Thalassoma lutescens,species,胸斑錦魚/黃衣錦魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000192,2023-00-00_Fish_Baited Remote Underwater Video_2592,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Xanthichthys caeruleolineatus,species,黑帶黃鱗魨,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000184,2023-00-00_Fish_Baited Remote Underwater Video_2600,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Zanclus cornutus,species,角蝶魚,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000106,2023-00-00_Fish_Baited Remote Underwater Video_2607,2023,2023,,,,MachineObservation,Asia,Taiwan,棉花嶼周邊海域,Baited Remote Underwater Video,Zebrasoma velifer,species,橫帶高鰭刺尾鯛,1,,WGS84,122.101512,25.485255,0.000001,450,研海生態顧問股份有限公司,,,,,,,,,,,2023-00-00,,
KL_Fish_0000097,2021-09-21_Fish_Roving diver method_0001,2021/9/21,2021,9,21,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Roving Diver Method,Acanthurus triostegus,species,綠刺尾鯛,1,,WGS84,122.103947,25.486275,0.000001,50,研海生態顧問股份有限公司,,,,,,,,,,,2021/9/21,3,3
KL_Fish_0000165,2021-09-21_Fish_Roving diver method_0002,2021/9/21,2021,9,21,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Roving Diver Method,Amblyeleotris wheeleri,species,威氏鈍塘鱧,1,,WGS84,122.103947,25.486275,0.000001,50,研海生態顧問股份有限公司,,,,,,,,,,,2021/9/21,3,3
KL_Fish_0000044,2021-09-21_Fish_Roving diver method_0003,2021/9/21,2021,9,21,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Roving Diver Method,Anampses caeruleopunctatus,species,青斑阿南魚,1,,WGS84,122.103947,25.486275,0.000001,50,研海生態顧問股份有限公司,,,,,,,,,,,2021/9/21,3,3
KL_Fish_0000185,2021-09-21_Fish_Roving diver method_0004,2021/9/21,2021,9,21,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Roving Diver Method,Balistoides viridescens,species,褐擬鱗魨,1,,WGS84,122.103947,25.486275,0.000001,50,研海生態顧問股份有限公司,,,,,,,,,,,2021/9/21,3,3
KL_Fish_0000196,2021-09-21_Fish_Roving diver method_0005,2021/9/21,2021,9,21,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Roving Diver Method,Canthigaster rivulata,species,水紋尖鼻魨,1,,WGS84,122.103947,25.486275,0.000001,50,研海生態顧問股份有限公司,,,,,,,,,,,2021/9/21,3,3
KL_Fish_0000127,2021-09-21_Fish_Roving diver method_0006,2021/9/21,2021,9,21,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Roving Diver Method,Carangoides coeruleopinnatus,species,青羽若鰺,1,,WGS84,122.103947,25.486275,0.000001,50,研海生態顧問股份有限公司,,,,,,,,,,,2021/9/21,3,3
KL_Fish_0000122,2021-09-21_Fish_Roving diver method_0007,2021/9/21,2021,9,21,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Roving Diver Method,Chaetodon bennetti,species,本氏蝴蝶魚,1,,WGS84,122.103947,25.486275,0.000001,50,研海生態顧問股份有限公司,,,,,,,,,,,2021/9/21,3,3
